user_id,edad,genero,nivel_ingresos,nivel_educativo,intereses,tipo_suscripcion,categoria_cliente,ubicacion,dispositivo,frecuencia_login
4289,27,No Binario,Alto,Doctorado,"Bienestar Mental, Deportes, Salud",Free,Bronce,Rural,Tablet,Diaria
4290,51,No Binario,Medio,Universidad,Familia,Premium,Oro,Rural,Tablet,Diaria
4291,19,Femenino,Bajo,Secundaria,"Mascotas, Bienestar Mental",Free,Oro,Ciudad,Tablet,Diaria
4292,18,No Binario,Bajo,Postgrado,Mascotas,VIP,Plata,Rural,Móvil,Diaria
4293,19,Masculino,Alto,Universidad,"Mascotas, Salud",Premium,Oro,Suburbio,Móvil,Mensual
4294,29,Masculino,Medio,Postgrado,"Deportes, Desarrollo Personal",VIP,Plata,Suburbio,Móvil,Mensual
4295,22,Femenino,Alto,Postgrado,"Desarrollo Personal, Salud",VIP,Plata,Ciudad,Tablet,Diaria
4296,34,No Binario,Medio,Postgrado,Salud,Free,Plata,Suburbio,PC,Semanal
4297,36,Prefiero no decir,Medio,Doctorado,"Deportes, Salud, Mascotas",Free,Bronce,Suburbio,Tablet,Diaria
4298,23,Prefiero no decir,Bajo,Doctorado,"Familia, Nutrición",Premium,Bronce,Ciudad,PC,Semanal
4299,35,No Binario,Bajo,Secundaria,Familia,Free,Bronce,Ciudad,Móvil,Mensual
4300,44,Masculino,Alto,Secundaria,"Mascotas, Desarrollo Personal",Free,Oro,Ciudad,Móvil,Semanal
4301,58,No Binario,Alto,Universidad,"Familia, Deportes, Salud",VIP,Plata,Ciudad,PC,Diaria
4302,23,Femenino,Alto,Secundaria,"Nutrición, Desarrollo Personal",Free,Plata,Ciudad,PC,Semanal
4303,32,Prefiero no decir,Alto,Doctorado,"Salud, Familia, Deportes",Premium,Plata,Suburbio,Móvil,Diaria
4304,56,Femenino,Bajo,Universidad,"Nutrición, Bienestar Mental",Free,Bronce,Suburbio,PC,Diaria
4305,22,No Binario,Bajo,Postgrado,Deportes,VIP,Oro,Suburbio,Tablet,Mensual
4306,54,Prefiero no decir,Bajo,Secundaria,"Bienestar Mental, Desarrollo Personal, Salud",Premium,Plata,Suburbio,Móvil,Semanal
4307,31,Prefiero no decir,Medio,Universidad,"Desarrollo Personal, Nutrición",VIP,Plata,Suburbio,Tablet,Mensual
4308,28,No Binario,Bajo,Doctorado,"Deportes, Mascotas",Premium,Oro,Rural,Tablet,Diaria
4309,32,Prefiero no decir,Medio,Universidad,"Familia, Desarrollo Personal",VIP,Oro,Rural,Móvil,Diaria
4310,19,Prefiero no decir,Bajo,Secundaria,Bienestar Mental,Premium,Oro,Suburbio,Móvil,Semanal
4311,55,No Binario,Bajo,Postgrado,"Bienestar Mental, Desarrollo Personal",VIP,Oro,Rural,Móvil,Semanal
4312,32,Prefiero no decir,Bajo,Universidad,Desarrollo Personal,Premium,Plata,Ciudad,PC,Diaria
4313,59,Masculino,Alto,Postgrado,"Salud, Bienestar Mental",Premium,Bronce,Ciudad,Móvil,Mensual
4314,45,No Binario,Medio,Secundaria,Familia,VIP,Bronce,Ciudad,Tablet,Diaria
4315,63,Masculino,Bajo,Universidad,"Salud, Bienestar Mental",Free,Oro,Rural,Móvil,Semanal
4316,42,Prefiero no decir,Alto,Secundaria,Familia,VIP,Bronce,Suburbio,Móvil,Semanal
4317,40,Prefiero no decir,Bajo,Secundaria,"Bienestar Mental, Salud",VIP,Bronce,Suburbio,PC,Diaria
4318,27,Prefiero no decir,Bajo,Postgrado,"Bienestar Mental, Nutrición, Desarrollo Personal",Free,Oro,Ciudad,Tablet,Mensual
4319,55,Prefiero no decir,Bajo,Universidad,"Salud, Deportes, Nutrición",Premium,Plata,Rural,Móvil,Semanal
4320,23,Prefiero no decir,Bajo,Secundaria,"Salud, Bienestar Mental",Premium,Oro,Rural,Móvil,Mensual
4321,39,Femenino,Medio,Secundaria,"Familia, Mascotas, Deportes",Premium,Plata,Rural,Tablet,Diaria
4322,29,Prefiero no decir,Bajo,Universidad,"Salud, Deportes",Premium,Plata,Rural,PC,Mensual
4323,41,Femenino,Medio,Postgrado,Desarrollo Personal,VIP,Oro,Rural,Tablet,Mensual
4324,42,Masculino,Alto,Doctorado,"Nutrición, Bienestar Mental",Premium,Bronce,Rural,PC,Mensual
4325,19,Femenino,Alto,Universidad,Bienestar Mental,Free,Bronce,Suburbio,Móvil,Semanal
4326,35,Masculino,Medio,Postgrado,"Mascotas, Bienestar Mental",Premium,Oro,Suburbio,PC,Semanal
4327,46,No Binario,Bajo,Doctorado,"Nutrición, Bienestar Mental",Free,Bronce,Rural,PC,Semanal
4328,29,Masculino,Medio,Secundaria,"Deportes, Bienestar Mental",Free,Bronce,Rural,Móvil,Mensual
4329,49,Prefiero no decir,Bajo,Universidad,"Mascotas, Desarrollo Personal, Deportes",VIP,Bronce,Suburbio,Tablet,Mensual
4330,50,Femenino,Alto,Postgrado,"Deportes, Bienestar Mental, Mascotas",Free,Bronce,Suburbio,Tablet,Diaria
4331,54,Femenino,Medio,Postgrado,"Familia, Nutrición",Premium,Plata,Rural,PC,Diaria
4332,38,Femenino,Alto,Postgrado,"Deportes, Familia",Premium,Bronce,Suburbio,Móvil,Semanal
4333,42,Prefiero no decir,Medio,Postgrado,"Nutrición, Bienestar Mental",Premium,Oro,Ciudad,PC,Diaria
4334,57,Femenino,Medio,Secundaria,"Nutrición, Desarrollo Personal, Salud",Premium,Oro,Suburbio,Móvil,Diaria
4335,51,Masculino,Alto,Universidad,Desarrollo Personal,VIP,Bronce,Suburbio,PC,Semanal
4336,28,No Binario,Bajo,Universidad,Mascotas,Premium,Bronce,Rural,PC,Semanal
4337,22,No Binario,Bajo,Postgrado,"Salud, Desarrollo Personal, Deportes",Premium,Bronce,Suburbio,Tablet,Diaria
4338,22,No Binario,Alto,Doctorado,"Salud, Familia, Bienestar Mental",Premium,Bronce,Rural,Móvil,Mensual
4339,52,Prefiero no decir,Alto,Postgrado,"Deportes, Mascotas, Desarrollo Personal",Free,Plata,Suburbio,Móvil,Semanal
4340,59,Masculino,Bajo,Postgrado,"Deportes, Bienestar Mental, Desarrollo Personal",Premium,Plata,Suburbio,Tablet,Diaria
4341,34,No Binario,Bajo,Doctorado,"Desarrollo Personal, Deportes",VIP,Oro,Suburbio,Tablet,Semanal
4342,53,Prefiero no decir,Alto,Doctorado,"Bienestar Mental, Deportes, Desarrollo Personal",VIP,Plata,Ciudad,Tablet,Mensual
4343,43,Femenino,Alto,Postgrado,"Salud, Deportes",Free,Oro,Suburbio,PC,Mensual
4344,31,Femenino,Bajo,Doctorado,"Salud, Bienestar Mental",Premium,Plata,Ciudad,Tablet,Semanal
4345,44,Masculino,Medio,Doctorado,"Desarrollo Personal, Familia",Free,Plata,Suburbio,Tablet,Semanal
4346,44,Femenino,Medio,Doctorado,Desarrollo Personal,Free,Oro,Ciudad,PC,Semanal
4347,54,Prefiero no decir,Alto,Doctorado,"Mascotas, Familia",Premium,Oro,Ciudad,Tablet,Semanal
4348,24,Prefiero no decir,Alto,Doctorado,Familia,VIP,Oro,Ciudad,Tablet,Semanal
4349,61,Femenino,Medio,Universidad,Bienestar Mental,Premium,Bronce,Ciudad,Móvil,Diaria
4350,39,Prefiero no decir,Alto,Universidad,Bienestar Mental,Free,Plata,Ciudad,Tablet,Mensual
4351,28,No Binario,Medio,Secundaria,"Deportes, Familia",VIP,Oro,Suburbio,Móvil,Mensual
4352,35,Femenino,Bajo,Universidad,"Nutrición, Bienestar Mental",Premium,Bronce,Suburbio,Tablet,Diaria
4353,52,No Binario,Alto,Universidad,"Familia, Desarrollo Personal, Deportes",Premium,Bronce,Ciudad,PC,Semanal
4354,37,Femenino,Bajo,Postgrado,Familia,VIP,Oro,Rural,Tablet,Semanal
4355,24,No Binario,Bajo,Secundaria,"Bienestar Mental, Mascotas, Nutrición",Free,Bronce,Ciudad,PC,Semanal
4356,19,No Binario,Alto,Secundaria,"Salud, Nutrición, Desarrollo Personal",VIP,Bronce,Suburbio,Móvil,Mensual
4357,31,No Binario,Alto,Doctorado,"Nutrición, Mascotas, Familia",Premium,Oro,Suburbio,Tablet,Mensual
4358,60,Prefiero no decir,Alto,Doctorado,"Desarrollo Personal, Deportes",Free,Oro,Rural,Móvil,Semanal
4359,20,Masculino,Alto,Secundaria,"Nutrición, Salud",Free,Oro,Suburbio,PC,Diaria
4360,57,Femenino,Bajo,Postgrado,"Bienestar Mental, Mascotas, Nutrición",Free,Plata,Suburbio,Tablet,Diaria
4361,32,Masculino,Medio,Secundaria,"Familia, Desarrollo Personal",VIP,Oro,Ciudad,Móvil,Mensual
4362,48,Femenino,Alto,Doctorado,"Nutrición, Mascotas, Salud",Premium,Plata,Ciudad,PC,Diaria
4363,64,Femenino,Medio,Doctorado,"Salud, Bienestar Mental",Free,Bronce,Ciudad,Tablet,Semanal
4364,50,No Binario,Alto,Secundaria,"Deportes, Nutrición",VIP,Oro,Suburbio,Móvil,Semanal
4365,18,Prefiero no decir,Bajo,Universidad,"Salud, Nutrición, Mascotas",VIP,Bronce,Ciudad,PC,Diaria
4366,33,Masculino,Bajo,Postgrado,Mascotas,Free,Oro,Rural,PC,Mensual
4367,31,Femenino,Alto,Postgrado,Familia,Free,Oro,Suburbio,PC,Mensual
4368,26,Prefiero no decir,Medio,Doctorado,"Nutrición, Familia",Free,Bronce,Ciudad,Tablet,Semanal
4369,63,Prefiero no decir,Bajo,Postgrado,"Desarrollo Personal, Mascotas",Premium,Plata,Rural,Móvil,Mensual
4370,58,Prefiero no decir,Bajo,Doctorado,"Desarrollo Personal, Salud, Mascotas",VIP,Oro,Suburbio,Tablet,Diaria
4371,18,No Binario,Medio,Postgrado,Nutrición,Free,Oro,Ciudad,Tablet,Semanal
4372,18,Prefiero no decir,Alto,Doctorado,Desarrollo Personal,VIP,Bronce,Suburbio,Móvil,Diaria
4373,46,Femenino,Medio,Secundaria,"Desarrollo Personal, Bienestar Mental",VIP,Plata,Ciudad,Tablet,Mensual
4374,23,Prefiero no decir,Medio,Doctorado,"Desarrollo Personal, Salud, Deportes",VIP,Bronce,Rural,PC,Mensual
4375,61,No Binario,Alto,Universidad,Salud,Free,Oro,Suburbio,Móvil,Diaria
4376,54,Femenino,Medio,Universidad,Salud,Premium,Oro,Rural,PC,Diaria
4377,62,Masculino,Medio,Universidad,"Bienestar Mental, Deportes, Desarrollo Personal",Free,Oro,Rural,Tablet,Mensual
4378,33,Masculino,Bajo,Secundaria,"Desarrollo Personal, Bienestar Mental",VIP,Bronce,Suburbio,PC,Diaria
4379,50,Masculino,Bajo,Postgrado,"Familia, Bienestar Mental, Deportes",Premium,Oro,Ciudad,Tablet,Semanal
4380,61,No Binario,Medio,Postgrado,"Familia, Salud, Desarrollo Personal",Free,Plata,Ciudad,PC,Semanal
4381,45,Prefiero no decir,Alto,Doctorado,Deportes,VIP,Plata,Ciudad,Tablet,Diaria
4382,43,Femenino,Alto,Universidad,"Nutrición, Salud",VIP,Plata,Rural,Tablet,Mensual
4383,53,Masculino,Bajo,Postgrado,"Nutrición, Desarrollo Personal, Bienestar Mental",Premium,Bronce,Suburbio,Móvil,Mensual
4384,44,Masculino,Medio,Universidad,"Mascotas, Desarrollo Personal, Deportes",VIP,Bronce,Suburbio,Móvil,Mensual
4385,49,Prefiero no decir,Bajo,Secundaria,Salud,Premium,Oro,Ciudad,PC,Mensual
4386,30,No Binario,Medio,Secundaria,"Salud, Familia, Deportes",VIP,Bronce,Ciudad,PC,Diaria
4387,21,Femenino,Bajo,Postgrado,"Nutrición, Mascotas, Familia",VIP,Oro,Suburbio,Móvil,Semanal
4388,27,Masculino,Alto,Postgrado,Bienestar Mental,VIP,Plata,Suburbio,PC,Diaria
4389,54,No Binario,Medio,Secundaria,Deportes,VIP,Oro,Ciudad,Tablet,Diaria
4390,32,Femenino,Bajo,Doctorado,"Salud, Deportes, Mascotas",VIP,Bronce,Ciudad,PC,Semanal
4391,49,Prefiero no decir,Bajo,Postgrado,"Salud, Bienestar Mental, Deportes",Premium,Bronce,Rural,Móvil,Diaria
4392,44,Masculino,Medio,Doctorado,"Deportes, Salud",VIP,Plata,Suburbio,PC,Semanal
4393,20,No Binario,Bajo,Doctorado,Salud,VIP,Plata,Rural,Móvil,Mensual
4394,62,Masculino,Medio,Doctorado,Mascotas,VIP,Oro,Ciudad,Móvil,Diaria
4395,22,No Binario,Alto,Doctorado,"Nutrición, Mascotas",Free,Bronce,Rural,Tablet,Diaria
4396,37,Prefiero no decir,Medio,Postgrado,"Mascotas, Desarrollo Personal, Deportes",VIP,Bronce,Suburbio,PC,Semanal
4397,38,Masculino,Medio,Doctorado,"Salud, Deportes, Desarrollo Personal",VIP,Bronce,Suburbio,PC,Semanal
4398,28,Masculino,Bajo,Doctorado,"Salud, Nutrición",Premium,Bronce,Suburbio,Tablet,Mensual
4399,63,Prefiero no decir,Bajo,Secundaria,"Salud, Desarrollo Personal, Deportes",VIP,Plata,Rural,Tablet,Semanal
4400,44,Femenino,Alto,Universidad,Nutrición,Premium,Oro,Ciudad,PC,Diaria
4401,50,Masculino,Bajo,Universidad,"Deportes, Mascotas, Bienestar Mental",VIP,Plata,Rural,PC,Mensual
4402,32,No Binario,Bajo,Secundaria,"Salud, Mascotas",Free,Bronce,Rural,PC,Semanal
4403,49,No Binario,Bajo,Postgrado,"Salud, Nutrición, Mascotas",Free,Plata,Suburbio,PC,Diaria
4404,25,Femenino,Medio,Secundaria,"Salud, Deportes",VIP,Plata,Ciudad,PC,Semanal
4405,56,Prefiero no decir,Medio,Secundaria,"Familia, Salud",VIP,Oro,Rural,Tablet,Mensual
4406,56,Prefiero no decir,Medio,Doctorado,"Deportes, Mascotas, Salud",VIP,Oro,Suburbio,Tablet,Mensual
4407,56,No Binario,Medio,Postgrado,"Deportes, Bienestar Mental, Desarrollo Personal",Premium,Plata,Suburbio,PC,Diaria
4408,46,Prefiero no decir,Bajo,Universidad,"Nutrición, Desarrollo Personal, Salud",VIP,Bronce,Ciudad,PC,Semanal
4409,64,Masculino,Alto,Secundaria,"Nutrición, Desarrollo Personal",VIP,Oro,Ciudad,Tablet,Semanal
4410,18,No Binario,Medio,Doctorado,"Deportes, Salud",VIP,Oro,Rural,PC,Diaria
4411,21,No Binario,Alto,Universidad,Familia,Premium,Plata,Suburbio,PC,Mensual
4412,28,Femenino,Alto,Doctorado,"Familia, Deportes",Premium,Plata,Ciudad,Móvil,Mensual
4413,53,Prefiero no decir,Medio,Postgrado,"Deportes, Familia",Free,Plata,Rural,Móvil,Diaria
4414,23,Femenino,Alto,Postgrado,"Bienestar Mental, Salud, Mascotas",Premium,Plata,Suburbio,PC,Semanal
4415,57,Femenino,Medio,Secundaria,Mascotas,VIP,Bronce,Suburbio,Tablet,Mensual
4416,27,Femenino,Bajo,Postgrado,"Desarrollo Personal, Bienestar Mental, Familia",VIP,Plata,Suburbio,Tablet,Mensual
4417,41,No Binario,Medio,Secundaria,Desarrollo Personal,Free,Oro,Rural,PC,Semanal
4418,31,Masculino,Bajo,Doctorado,Mascotas,VIP,Plata,Ciudad,Móvil,Semanal
4419,60,Prefiero no decir,Alto,Postgrado,"Deportes, Familia, Salud",Premium,Oro,Ciudad,Tablet,Diaria
4420,20,Prefiero no decir,Alto,Postgrado,"Nutrición, Salud",Premium,Bronce,Ciudad,PC,Diaria
4421,50,No Binario,Medio,Secundaria,Desarrollo Personal,Premium,Bronce,Ciudad,Móvil,Semanal
4422,45,Prefiero no decir,Alto,Universidad,"Nutrición, Desarrollo Personal",VIP,Bronce,Ciudad,Móvil,Diaria
4423,31,Masculino,Medio,Secundaria,"Bienestar Mental, Mascotas",VIP,Bronce,Rural,Tablet,Semanal
4424,23,Prefiero no decir,Bajo,Universidad,Mascotas,Premium,Bronce,Rural,PC,Mensual
4425,63,Prefiero no decir,Alto,Postgrado,"Mascotas, Salud, Deportes",Premium,Oro,Ciudad,PC,Diaria
4426,37,No Binario,Medio,Postgrado,"Desarrollo Personal, Salud",VIP,Bronce,Rural,Tablet,Semanal
4427,58,No Binario,Bajo,Doctorado,"Desarrollo Personal, Bienestar Mental",VIP,Oro,Suburbio,Móvil,Semanal
4428,40,Femenino,Medio,Secundaria,"Salud, Deportes",VIP,Oro,Rural,Tablet,Diaria
4429,49,Masculino,Bajo,Universidad,"Bienestar Mental, Salud, Deportes",Free,Bronce,Suburbio,Móvil,Diaria
4430,24,Prefiero no decir,Alto,Postgrado,Mascotas,VIP,Oro,Suburbio,PC,Diaria
4431,43,Masculino,Alto,Doctorado,"Salud, Deportes",Premium,Plata,Suburbio,PC,Mensual
4432,36,No Binario,Bajo,Secundaria,"Bienestar Mental, Salud",Premium,Plata,Rural,PC,Semanal
4433,49,No Binario,Alto,Universidad,"Salud, Nutrición, Desarrollo Personal",Free,Oro,Suburbio,Tablet,Mensual
4434,18,Femenino,Alto,Doctorado,"Bienestar Mental, Nutrición",Free,Oro,Suburbio,Tablet,Diaria
4435,30,No Binario,Medio,Doctorado,"Bienestar Mental, Mascotas",Premium,Plata,Suburbio,PC,Diaria
4436,42,No Binario,Alto,Secundaria,Bienestar Mental,Free,Oro,Rural,Móvil,Mensual
4437,25,Femenino,Medio,Doctorado,"Desarrollo Personal, Salud",Premium,Plata,Ciudad,PC,Semanal
4438,24,Femenino,Medio,Universidad,Nutrición,Free,Plata,Rural,PC,Diaria
4439,45,Prefiero no decir,Bajo,Doctorado,Salud,Free,Oro,Ciudad,PC,Mensual
4440,44,Femenino,Alto,Secundaria,"Bienestar Mental, Salud",Free,Oro,Ciudad,Tablet,Mensual
4441,20,Prefiero no decir,Medio,Doctorado,"Mascotas, Salud",Premium,Bronce,Ciudad,PC,Diaria
4442,58,Masculino,Alto,Universidad,"Bienestar Mental, Familia, Nutrición",Premium,Plata,Ciudad,Tablet,Diaria
4443,39,Prefiero no decir,Medio,Secundaria,"Bienestar Mental, Desarrollo Personal, Familia",Free,Bronce,Rural,Móvil,Mensual
4444,61,Femenino,Medio,Universidad,"Familia, Desarrollo Personal, Deportes",Premium,Oro,Suburbio,Tablet,Mensual
4445,26,No Binario,Alto,Doctorado,Deportes,VIP,Plata,Rural,Tablet,Diaria
4446,23,Prefiero no decir,Alto,Universidad,Salud,VIP,Bronce,Ciudad,Móvil,Diaria
4447,42,No Binario,Alto,Secundaria,Bienestar Mental,Premium,Plata,Suburbio,Tablet,Semanal
4448,48,Femenino,Medio,Secundaria,Desarrollo Personal,Premium,Oro,Ciudad,Tablet,Semanal
4449,32,No Binario,Medio,Universidad,"Bienestar Mental, Deportes",VIP,Oro,Ciudad,PC,Diaria
4450,30,Masculino,Alto,Secundaria,"Mascotas, Salud",Premium,Bronce,Suburbio,PC,Semanal
4451,19,Femenino,Medio,Universidad,Deportes,Free,Oro,Suburbio,PC,Mensual
4452,43,Prefiero no decir,Medio,Postgrado,"Salud, Desarrollo Personal",Premium,Bronce,Ciudad,Móvil,Semanal
4453,52,Femenino,Medio,Doctorado,Familia,Premium,Plata,Ciudad,Tablet,Semanal
4454,49,No Binario,Bajo,Secundaria,Deportes,Premium,Oro,Suburbio,PC,Diaria
4455,59,Masculino,Alto,Doctorado,"Familia, Bienestar Mental, Mascotas",Free,Plata,Suburbio,Tablet,Semanal
4456,27,No Binario,Bajo,Doctorado,"Bienestar Mental, Desarrollo Personal, Nutrición",Premium,Plata,Rural,PC,Diaria
4457,48,Prefiero no decir,Alto,Secundaria,"Desarrollo Personal, Mascotas",VIP,Bronce,Ciudad,PC,Diaria
4458,19,Masculino,Bajo,Doctorado,"Bienestar Mental, Salud, Nutrición",Premium,Bronce,Suburbio,Tablet,Mensual
4459,35,Femenino,Alto,Doctorado,"Deportes, Familia, Desarrollo Personal",Free,Bronce,Ciudad,PC,Mensual
4460,39,Masculino,Medio,Universidad,Deportes,Premium,Oro,Rural,Móvil,Diaria
4461,21,No Binario,Medio,Postgrado,"Deportes, Salud, Familia",Premium,Oro,Suburbio,Móvil,Diaria
4462,38,Prefiero no decir,Bajo,Doctorado,Mascotas,Premium,Bronce,Suburbio,PC,Semanal
4463,43,Femenino,Medio,Secundaria,Mascotas,Free,Plata,Suburbio,Tablet,Semanal
4464,41,Femenino,Medio,Secundaria,"Desarrollo Personal, Salud",Premium,Plata,Ciudad,Móvil,Diaria
4465,38,Femenino,Bajo,Universidad,Bienestar Mental,Free,Oro,Ciudad,Tablet,Semanal
4466,42,No Binario,Alto,Postgrado,Mascotas,Premium,Oro,Ciudad,Móvil,Mensual
4467,54,Prefiero no decir,Medio,Postgrado,Bienestar Mental,Premium,Oro,Ciudad,PC,Mensual
4468,42,Femenino,Medio,Universidad,"Nutrición, Desarrollo Personal, Salud",Free,Oro,Ciudad,Móvil,Mensual
4469,37,Prefiero no decir,Alto,Universidad,"Mascotas, Bienestar Mental",Free,Oro,Ciudad,Móvil,Semanal
4470,23,Femenino,Medio,Doctorado,"Nutrición, Salud",VIP,Plata,Ciudad,PC,Mensual
4471,61,Femenino,Alto,Postgrado,"Desarrollo Personal, Bienestar Mental, Nutrición",Premium,Bronce,Rural,PC,Diaria
4472,25,Masculino,Bajo,Doctorado,Nutrición,Premium,Bronce,Rural,Móvil,Semanal
4473,51,No Binario,Bajo,Doctorado,"Salud, Bienestar Mental",Premium,Bronce,Ciudad,PC,Diaria
4474,46,Masculino,Bajo,Doctorado,Bienestar Mental,Free,Bronce,Rural,Móvil,Semanal
4475,46,Prefiero no decir,Bajo,Doctorado,"Deportes, Mascotas, Salud",VIP,Plata,Suburbio,PC,Semanal
4476,32,No Binario,Medio,Universidad,"Deportes, Salud",Premium,Bronce,Suburbio,PC,Semanal
4477,51,Masculino,Alto,Doctorado,"Nutrición, Bienestar Mental, Mascotas",Free,Plata,Ciudad,Tablet,Semanal
4478,57,Femenino,Bajo,Universidad,"Desarrollo Personal, Bienestar Mental",Premium,Plata,Rural,PC,Mensual
4479,48,No Binario,Medio,Postgrado,"Deportes, Bienestar Mental, Salud",VIP,Plata,Ciudad,PC,Diaria
4480,43,Femenino,Bajo,Doctorado,"Bienestar Mental, Deportes, Desarrollo Personal",VIP,Plata,Rural,PC,Diaria
4481,40,No Binario,Bajo,Postgrado,"Familia, Bienestar Mental",VIP,Oro,Suburbio,Móvil,Diaria
4482,32,Femenino,Medio,Secundaria,Desarrollo Personal,Premium,Oro,Suburbio,Móvil,Mensual
4483,58,Femenino,Alto,Secundaria,"Familia, Desarrollo Personal",Premium,Plata,Rural,Móvil,Semanal
4484,49,No Binario,Bajo,Doctorado,Nutrición,Free,Oro,Suburbio,Tablet,Mensual
4485,43,Masculino,Alto,Doctorado,Nutrición,Free,Plata,Ciudad,PC,Diaria
4486,50,No Binario,Bajo,Universidad,"Desarrollo Personal, Deportes",Free,Bronce,Ciudad,PC,Semanal
4487,35,No Binario,Bajo,Postgrado,Salud,Premium,Plata,Ciudad,Tablet,Diaria
4488,50,Prefiero no decir,Alto,Secundaria,Desarrollo Personal,Premium,Plata,Ciudad,Tablet,Mensual
4489,26,No Binario,Bajo,Doctorado,"Bienestar Mental, Nutrición",Premium,Oro,Rural,PC,Diaria
4490,49,No Binario,Bajo,Secundaria,Salud,VIP,Oro,Ciudad,PC,Diaria
4491,62,Femenino,Bajo,Doctorado,"Desarrollo Personal, Salud, Bienestar Mental",Free,Plata,Ciudad,Móvil,Semanal
4492,45,Femenino,Alto,Doctorado,Mascotas,Free,Plata,Suburbio,Móvil,Semanal
4493,27,Prefiero no decir,Bajo,Doctorado,"Salud, Bienestar Mental",VIP,Plata,Rural,Móvil,Diaria
4494,49,Prefiero no decir,Medio,Postgrado,Familia,Free,Oro,Suburbio,Móvil,Mensual
4495,33,Masculino,Bajo,Universidad,"Nutrición, Bienestar Mental",VIP,Plata,Ciudad,Móvil,Diaria
4496,50,Prefiero no decir,Bajo,Postgrado,Mascotas,VIP,Plata,Suburbio,PC,Mensual
4497,41,Prefiero no decir,Alto,Secundaria,Bienestar Mental,Premium,Plata,Ciudad,Móvil,Diaria
4498,56,Prefiero no decir,Medio,Universidad,"Desarrollo Personal, Deportes",Premium,Plata,Ciudad,PC,Semanal
4499,30,No Binario,Alto,Secundaria,Desarrollo Personal,Free,Oro,Rural,PC,Diaria
4500,32,Femenino,Medio,Doctorado,"Nutrición, Bienestar Mental",Premium,Plata,Rural,PC,Diaria
4501,20,Prefiero no decir,Bajo,Universidad,Mascotas,Free,Bronce,Rural,Tablet,Mensual
4502,63,Masculino,Bajo,Postgrado,Desarrollo Personal,Free,Plata,Rural,Tablet,Mensual
4503,33,Prefiero no decir,Medio,Universidad,Deportes,Premium,Bronce,Suburbio,PC,Semanal
4504,60,Prefiero no decir,Medio,Secundaria,"Salud, Deportes, Mascotas",Free,Plata,Ciudad,Móvil,Mensual
4505,62,Masculino,Medio,Postgrado,"Mascotas, Bienestar Mental",VIP,Bronce,Ciudad,Tablet,Diaria
4506,21,No Binario,Alto,Doctorado,"Salud, Deportes",Free,Oro,Suburbio,PC,Diaria
4507,29,Femenino,Medio,Universidad,Deportes,Premium,Bronce,Suburbio,Móvil,Semanal
4508,34,Femenino,Alto,Universidad,Desarrollo Personal,VIP,Bronce,Rural,Móvil,Mensual
4509,61,Masculino,Alto,Postgrado,"Salud, Desarrollo Personal, Bienestar Mental",Premium,Bronce,Ciudad,Tablet,Mensual
4510,52,Femenino,Bajo,Universidad,"Familia, Nutrición",VIP,Plata,Suburbio,PC,Semanal
4511,54,Prefiero no decir,Bajo,Postgrado,"Familia, Mascotas, Deportes",Premium,Plata,Rural,PC,Semanal
4512,18,Masculino,Bajo,Postgrado,"Mascotas, Bienestar Mental",Premium,Oro,Ciudad,Tablet,Semanal
4513,33,Prefiero no decir,Medio,Doctorado,"Desarrollo Personal, Salud, Mascotas",Premium,Plata,Rural,PC,Diaria
4514,39,Masculino,Alto,Secundaria,Salud,Premium,Bronce,Rural,Móvil,Mensual
4515,25,Masculino,Alto,Universidad,Bienestar Mental,Free,Plata,Suburbio,Tablet,Mensual
4516,29,Prefiero no decir,Bajo,Secundaria,Desarrollo Personal,Free,Oro,Ciudad,PC,Diaria
4517,52,Femenino,Bajo,Secundaria,"Mascotas, Desarrollo Personal, Nutrición",VIP,Plata,Rural,PC,Semanal
4518,34,No Binario,Alto,Doctorado,"Bienestar Mental, Familia",Premium,Oro,Rural,PC,Mensual
4519,28,Femenino,Medio,Secundaria,"Desarrollo Personal, Mascotas, Deportes",Premium,Bronce,Rural,Móvil,Mensual
4520,25,Femenino,Medio,Postgrado,Bienestar Mental,Free,Bronce,Suburbio,PC,Semanal
4521,21,No Binario,Bajo,Postgrado,Nutrición,Free,Oro,Ciudad,Tablet,Diaria
4522,23,No Binario,Bajo,Postgrado,"Mascotas, Familia, Bienestar Mental",Premium,Oro,Ciudad,Tablet,Mensual
4523,23,No Binario,Alto,Doctorado,"Familia, Nutrición",Free,Bronce,Suburbio,Tablet,Diaria
4524,46,Masculino,Medio,Universidad,"Desarrollo Personal, Mascotas",VIP,Bronce,Rural,Móvil,Diaria
4525,42,No Binario,Bajo,Secundaria,Familia,Premium,Oro,Ciudad,PC,Diaria
