user_id,genero,intereses,edad_category
4200,Prefiero no decir,Familia,42-53
4201,Femenino,"Familia, Bienestar Mental",30-41
4202,No Binario,"Nutrición, Bienestar Mental",30-41
4203,No Binario,"Deportes, Desarrollo Personal",18-29
4204,Femenino,"Bienestar Mental, Desarrollo Personal",18-29
4205,Prefiero no decir,"Bienestar Mental, Nutrición, Salud",54-65
4206,No Binario,"Familia, Nutrición",42-53
4207,Masculino,"Desarrollo Personal, Familia",54-65
4208,No Binario,"Salud, Deportes",30-41
4209,No Binario,"Mascotas, Salud",18-29
4210,Masculino,"Desarrollo Personal, Mascotas",42-53
4211,Masculino,"Salud, Desarrollo Personal",42-53
4212,Femenino,Mascotas,42-53
4213,Masculino,"Desarrollo Personal, Mascotas, Deportes",18-29
4214,Masculino,"Bienestar Mental, Desarrollo Personal",30-41
4215,Prefiero no decir,"Deportes, Desarrollo Personal, Mascotas",42-53
4216,Masculino,Desarrollo Personal,18-29
4217,Masculino,Salud,30-41
4218,Prefiero no decir,"Mascotas, Familia, Bienestar Mental",54-65
4219,Femenino,Mascotas,18-29
4220,Femenino,"Familia, Desarrollo Personal",18-29
4221,Femenino,"Salud, Familia",42-53
4222,Prefiero no decir,"Nutrición, Bienestar Mental, Salud",18-29
4223,Femenino,"Mascotas, Familia, Nutrición",30-41
4224,Femenino,Deportes,18-29
4225,No Binario,"Familia, Bienestar Mental",54-65
4226,Prefiero no decir,Nutrición,30-41
4227,Prefiero no decir,"Desarrollo Personal, Mascotas, Familia",42-53
4228,Masculino,Nutrición,42-53
4229,Masculino,"Nutrición, Bienestar Mental, Salud",18-29
4230,Femenino,"Deportes, Nutrición, Desarrollo Personal",18-29
4231,Prefiero no decir,"Deportes, Bienestar Mental",30-41
4232,Femenino,"Deportes, Salud, Mascotas",30-41
4233,No Binario,"Salud, Desarrollo Personal, Nutrición",30-41
4234,No Binario,"Salud, Nutrición",18-29
4235,Masculino,"Bienestar Mental, Salud, Nutrición",18-29
4236,Femenino,"Mascotas, Deportes, Familia",42-53
4237,Femenino,Nutrición,18-29
4238,Prefiero no decir,"Bienestar Mental, Mascotas, Desarrollo Personal",18-29
4239,Masculino,"Nutrición, Deportes",54-65
4240,Prefiero no decir,Deportes,30-41
4241,Femenino,Deportes,30-41
4242,Femenino,"Deportes, Familia, Bienestar Mental",18-29
4243,Prefiero no decir,"Deportes, Nutrición, Familia",54-65
4244,Femenino,"Deportes, Bienestar Mental, Desarrollo Personal",30-41
4245,Prefiero no decir,"Familia, Nutrición",18-29
4246,Femenino,Salud,30-41
4247,Masculino,Bienestar Mental,54-65
4248,Femenino,"Nutrición, Mascotas",54-65
4249,Prefiero no decir,"Desarrollo Personal, Mascotas, Deportes",18-29
4250,Prefiero no decir,"Mascotas, Desarrollo Personal",18-29
4251,Masculino,Mascotas,54-65
4252,Femenino,"Desarrollo Personal, Familia, Mascotas",42-53
4253,No Binario,"Desarrollo Personal, Familia, Nutrición",18-29
4254,Masculino,"Mascotas, Familia, Deportes",30-41
4255,Masculino,"Nutrición, Salud",30-41
4256,No Binario,Familia,54-65
4257,Masculino,"Familia, Deportes",18-29
4258,No Binario,"Familia, Deportes, Mascotas",30-41
4259,Masculino,"Desarrollo Personal, Familia, Nutrición",18-29
4260,No Binario,Nutrición,18-29
4261,No Binario,"Desarrollo Personal, Salud, Mascotas",18-29
4262,No Binario,"Bienestar Mental, Desarrollo Personal, Salud",42-53
4263,Masculino,Bienestar Mental,30-41
4264,Masculino,"Familia, Bienestar Mental",30-41
4265,No Binario,"Desarrollo Personal, Mascotas, Familia",42-53
4266,Prefiero no decir,"Deportes, Familia, Desarrollo Personal",54-65
4267,Femenino,"Salud, Bienestar Mental",42-53
4268,Prefiero no decir,"Salud, Nutrición",54-65
4269,Masculino,"Mascotas, Nutrición, Desarrollo Personal",54-65
4270,No Binario,"Deportes, Desarrollo Personal, Mascotas",42-53
4271,Prefiero no decir,"Desarrollo Personal, Deportes",18-29
4272,Prefiero no decir,"Deportes, Mascotas",30-41
4273,Masculino,"Mascotas, Desarrollo Personal, Familia",54-65
4274,Prefiero no decir,Bienestar Mental,54-65
4275,Femenino,"Salud, Familia, Bienestar Mental",42-53
4276,No Binario,"Salud, Deportes",30-41
4277,Prefiero no decir,"Familia, Mascotas, Salud",30-41
4278,Femenino,"Familia, Desarrollo Personal",42-53
4279,No Binario,"Mascotas, Familia, Deportes",18-29
4280,Prefiero no decir,Mascotas,30-41
4281,Masculino,"Desarrollo Personal, Deportes, Nutrición",30-41
4282,No Binario,Familia,18-29
4283,Femenino,"Familia, Deportes, Salud",42-53
4284,No Binario,"Desarrollo Personal, Mascotas, Familia",30-41
4285,No Binario,Mascotas,54-65
4286,Prefiero no decir,"Desarrollo Personal, Nutrición, Salud",54-65
4287,Masculino,Desarrollo Personal,18-29
4288,Masculino,"Deportes, Familia, Bienestar Mental",42-53
4289,No Binario,"Bienestar Mental, Deportes, Salud",18-29
4290,No Binario,Familia,42-53
4291,Femenino,"Mascotas, Bienestar Mental",18-29
4292,No Binario,Mascotas,18-29
4293,Masculino,"Mascotas, Salud",18-29
4294,Masculino,"Deportes, Desarrollo Personal",18-29
4295,Femenino,"Desarrollo Personal, Salud",18-29
4296,No Binario,Salud,30-41
4297,Prefiero no decir,"Deportes, Salud, Mascotas",30-41
4298,Prefiero no decir,"Familia, Nutrición",18-29
4299,No Binario,Familia,30-41
4300,Masculino,"Mascotas, Desarrollo Personal",42-53
4301,No Binario,"Familia, Deportes, Salud",54-65
4302,Femenino,"Nutrición, Desarrollo Personal",18-29
4303,Prefiero no decir,"Salud, Familia, Deportes",30-41
4304,Femenino,"Nutrición, Bienestar Mental",54-65
4305,No Binario,Deportes,18-29
4306,Prefiero no decir,"Bienestar Mental, Desarrollo Personal, Salud",54-65
4307,Prefiero no decir,"Desarrollo Personal, Nutrición",30-41
4308,No Binario,"Deportes, Mascotas",18-29
4309,Prefiero no decir,"Familia, Desarrollo Personal",30-41
4310,Prefiero no decir,Bienestar Mental,18-29
4311,No Binario,"Bienestar Mental, Desarrollo Personal",54-65
4312,Prefiero no decir,Desarrollo Personal,30-41
4313,Masculino,"Salud, Bienestar Mental",54-65
4314,No Binario,Familia,42-53
4315,Masculino,"Salud, Bienestar Mental",54-65
4316,Prefiero no decir,Familia,42-53
4317,Prefiero no decir,"Bienestar Mental, Salud",30-41
4318,Prefiero no decir,"Bienestar Mental, Nutrición, Desarrollo Personal",18-29
4319,Prefiero no decir,"Salud, Deportes, Nutrición",54-65
4320,Prefiero no decir,"Salud, Bienestar Mental",18-29
4321,Femenino,"Familia, Mascotas, Deportes",30-41
4322,Prefiero no decir,"Salud, Deportes",18-29
4323,Femenino,Desarrollo Personal,30-41
4324,Masculino,"Nutrición, Bienestar Mental",42-53
4325,Femenino,Bienestar Mental,18-29
4326,Masculino,"Mascotas, Bienestar Mental",30-41
4327,No Binario,"Nutrición, Bienestar Mental",42-53
4328,Masculino,"Deportes, Bienestar Mental",18-29
4329,Prefiero no decir,"Mascotas, Desarrollo Personal, Deportes",42-53
4330,Femenino,"Deportes, Bienestar Mental, Mascotas",42-53
4331,Femenino,"Familia, Nutrición",54-65
4332,Femenino,"Deportes, Familia",30-41
4333,Prefiero no decir,"Nutrición, Bienestar Mental",42-53
4334,Femenino,"Nutrición, Desarrollo Personal, Salud",54-65
4335,Masculino,Desarrollo Personal,42-53
4336,No Binario,Mascotas,18-29
4337,No Binario,"Salud, Desarrollo Personal, Deportes",18-29
4338,No Binario,"Salud, Familia, Bienestar Mental",18-29
4339,Prefiero no decir,"Deportes, Mascotas, Desarrollo Personal",42-53
4340,Masculino,"Deportes, Bienestar Mental, Desarrollo Personal",54-65
4341,No Binario,"Desarrollo Personal, Deportes",30-41
4342,Prefiero no decir,"Bienestar Mental, Deportes, Desarrollo Personal",42-53
4343,Femenino,"Salud, Deportes",42-53
4344,Femenino,"Salud, Bienestar Mental",30-41
4345,Masculino,"Desarrollo Personal, Familia",42-53
4346,Femenino,Desarrollo Personal,42-53
4347,Prefiero no decir,"Mascotas, Familia",54-65
4348,Prefiero no decir,Familia,18-29
4349,Femenino,Bienestar Mental,54-65
4350,Prefiero no decir,Bienestar Mental,30-41
4351,No Binario,"Deportes, Familia",18-29
4352,Femenino,"Nutrición, Bienestar Mental",30-41
4353,No Binario,"Familia, Desarrollo Personal, Deportes",42-53
4354,Femenino,Familia,30-41
4355,No Binario,"Bienestar Mental, Mascotas, Nutrición",18-29
4356,No Binario,"Salud, Nutrición, Desarrollo Personal",18-29
4357,No Binario,"Nutrición, Mascotas, Familia",30-41
4358,Prefiero no decir,"Desarrollo Personal, Deportes",54-65
4359,Masculino,"Nutrición, Salud",18-29
4360,Femenino,"Bienestar Mental, Mascotas, Nutrición",54-65
4361,Masculino,"Familia, Desarrollo Personal",30-41
4362,Femenino,"Nutrición, Mascotas, Salud",42-53
4363,Femenino,"Salud, Bienestar Mental",54-65
4364,No Binario,"Deportes, Nutrición",42-53
4365,Prefiero no decir,"Salud, Nutrición, Mascotas",18-29
4366,Masculino,Mascotas,30-41
4367,Femenino,Familia,30-41
4368,Prefiero no decir,"Nutrición, Familia",18-29
4369,Prefiero no decir,"Desarrollo Personal, Mascotas",54-65
4370,Prefiero no decir,"Desarrollo Personal, Salud, Mascotas",54-65
4371,No Binario,Nutrición,18-29
4372,Prefiero no decir,Desarrollo Personal,18-29
4373,Femenino,"Desarrollo Personal, Bienestar Mental",42-53
4374,Prefiero no decir,"Desarrollo Personal, Salud, Deportes",18-29
4375,No Binario,Salud,54-65
4376,Femenino,Salud,54-65
4377,Masculino,"Bienestar Mental, Deportes, Desarrollo Personal",54-65
4378,Masculino,"Desarrollo Personal, Bienestar Mental",30-41
4379,Masculino,"Familia, Bienestar Mental, Deportes",42-53
4380,No Binario,"Familia, Salud, Desarrollo Personal",54-65
4381,Prefiero no decir,Deportes,42-53
4382,Femenino,"Nutrición, Salud",42-53
4383,Masculino,"Nutrición, Desarrollo Personal, Bienestar Mental",42-53
4384,Masculino,"Mascotas, Desarrollo Personal, Deportes",42-53
4385,Prefiero no decir,Salud,42-53
4386,No Binario,"Salud, Familia, Deportes",30-41
4387,Femenino,"Nutrición, Mascotas, Familia",18-29
4388,Masculino,Bienestar Mental,18-29
4389,No Binario,Deportes,54-65
4390,Femenino,"Salud, Deportes, Mascotas",30-41
4391,Prefiero no decir,"Salud, Bienestar Mental, Deportes",42-53
4392,Masculino,"Deportes, Salud",42-53
4393,No Binario,Salud,18-29
4394,Masculino,Mascotas,54-65
4395,No Binario,"Nutrición, Mascotas",18-29
4396,Prefiero no decir,"Mascotas, Desarrollo Personal, Deportes",30-41
4397,Masculino,"Salud, Deportes, Desarrollo Personal",30-41
4398,Masculino,"Salud, Nutrición",18-29
4399,Prefiero no decir,"Salud, Desarrollo Personal, Deportes",54-65
4400,Femenino,Nutrición,42-53
4401,Masculino,"Deportes, Mascotas, Bienestar Mental",42-53
4402,No Binario,"Salud, Mascotas",30-41
4403,No Binario,"Salud, Nutrición, Mascotas",42-53
4404,Femenino,"Salud, Deportes",18-29
4405,Prefiero no decir,"Familia, Salud",54-65
4406,Prefiero no decir,"Deportes, Mascotas, Salud",54-65
4407,No Binario,"Deportes, Bienestar Mental, Desarrollo Personal",54-65
4408,Prefiero no decir,"Nutrición, Desarrollo Personal, Salud",42-53
4409,Masculino,"Nutrición, Desarrollo Personal",54-65
4410,No Binario,"Deportes, Salud",18-29
4411,No Binario,Familia,18-29
4412,Femenino,"Familia, Deportes",18-29
4413,Prefiero no decir,"Deportes, Familia",42-53
4414,Femenino,"Bienestar Mental, Salud, Mascotas",18-29
4415,Femenino,Mascotas,54-65
4416,Femenino,"Desarrollo Personal, Bienestar Mental, Familia",18-29
4417,No Binario,Desarrollo Personal,30-41
4418,Masculino,Mascotas,30-41
4419,Prefiero no decir,"Deportes, Familia, Salud",54-65
4420,Prefiero no decir,"Nutrición, Salud",18-29
4421,No Binario,Desarrollo Personal,42-53
4422,Prefiero no decir,"Nutrición, Desarrollo Personal",42-53
4423,Masculino,"Bienestar Mental, Mascotas",30-41
4424,Prefiero no decir,Mascotas,18-29
4425,Prefiero no decir,"Mascotas, Salud, Deportes",54-65
4426,No Binario,"Desarrollo Personal, Salud",30-41
4427,No Binario,"Desarrollo Personal, Bienestar Mental",54-65
4428,Femenino,"Salud, Deportes",30-41
4429,Masculino,"Bienestar Mental, Salud, Deportes",42-53
4430,Prefiero no decir,Mascotas,18-29
4431,Masculino,"Salud, Deportes",42-53
4432,No Binario,"Bienestar Mental, Salud",30-41
4433,No Binario,"Salud, Nutrición, Desarrollo Personal",42-53
4434,Femenino,"Bienestar Mental, Nutrición",18-29
4435,No Binario,"Bienestar Mental, Mascotas",30-41
4436,No Binario,Bienestar Mental,42-53
4437,Femenino,"Desarrollo Personal, Salud",18-29
4438,Femenino,Nutrición,18-29
4439,Prefiero no decir,Salud,42-53
4440,Femenino,"Bienestar Mental, Salud",42-53
4441,Prefiero no decir,"Mascotas, Salud",18-29
4442,Masculino,"Bienestar Mental, Familia, Nutrición",54-65
4443,Prefiero no decir,"Bienestar Mental, Desarrollo Personal, Familia",30-41
4444,Femenino,"Familia, Desarrollo Personal, Deportes",54-65
4445,No Binario,Deportes,18-29
4446,Prefiero no decir,Salud,18-29
4447,No Binario,Bienestar Mental,42-53
4448,Femenino,Desarrollo Personal,42-53
4449,No Binario,"Bienestar Mental, Deportes",30-41
4450,Masculino,"Mascotas, Salud",30-41
4451,Femenino,Deportes,18-29
4452,Prefiero no decir,"Salud, Desarrollo Personal",42-53
4453,Femenino,Familia,42-53
4454,No Binario,Deportes,42-53
4455,Masculino,"Familia, Bienestar Mental, Mascotas",54-65
4456,No Binario,"Bienestar Mental, Desarrollo Personal, Nutrición",18-29
4457,Prefiero no decir,"Desarrollo Personal, Mascotas",42-53
4458,Masculino,"Bienestar Mental, Salud, Nutrición",18-29
4459,Femenino,"Deportes, Familia, Desarrollo Personal",30-41
4460,Masculino,Deportes,30-41
4461,No Binario,"Deportes, Salud, Familia",18-29
4462,Prefiero no decir,Mascotas,30-41
4463,Femenino,Mascotas,42-53
4464,Femenino,"Desarrollo Personal, Salud",30-41
4465,Femenino,Bienestar Mental,30-41
4466,No Binario,Mascotas,42-53
4467,Prefiero no decir,Bienestar Mental,54-65
4468,Femenino,"Nutrición, Desarrollo Personal, Salud",42-53
4469,Prefiero no decir,"Mascotas, Bienestar Mental",30-41
4470,Femenino,"Nutrición, Salud",18-29
4471,Femenino,"Desarrollo Personal, Bienestar Mental, Nutrición",54-65
4472,Masculino,Nutrición,18-29
4473,No Binario,"Salud, Bienestar Mental",42-53
4474,Masculino,Bienestar Mental,42-53
4475,Prefiero no decir,"Deportes, Mascotas, Salud",42-53
4476,No Binario,"Deportes, Salud",30-41
4477,Masculino,"Nutrición, Bienestar Mental, Mascotas",42-53
4478,Femenino,"Desarrollo Personal, Bienestar Mental",54-65
4479,No Binario,"Deportes, Bienestar Mental, Salud",42-53
4480,Femenino,"Bienestar Mental, Deportes, Desarrollo Personal",42-53
4481,No Binario,"Familia, Bienestar Mental",30-41
4482,Femenino,Desarrollo Personal,30-41
4483,Femenino,"Familia, Desarrollo Personal",54-65
4484,No Binario,Nutrición,42-53
4485,Masculino,Nutrición,42-53
4486,No Binario,"Desarrollo Personal, Deportes",42-53
4487,No Binario,Salud,30-41
4488,Prefiero no decir,Desarrollo Personal,42-53
4489,No Binario,"Bienestar Mental, Nutrición",18-29
4490,No Binario,Salud,42-53
4491,Femenino,"Desarrollo Personal, Salud, Bienestar Mental",54-65
4492,Femenino,Mascotas,42-53
4493,Prefiero no decir,"Salud, Bienestar Mental",18-29
4494,Prefiero no decir,Familia,42-53
4495,Masculino,"Nutrición, Bienestar Mental",30-41
4496,Prefiero no decir,Mascotas,42-53
4497,Prefiero no decir,Bienestar Mental,30-41
4498,Prefiero no decir,"Desarrollo Personal, Deportes",54-65
4499,No Binario,Desarrollo Personal,30-41
4500,Femenino,"Nutrición, Bienestar Mental",30-41
4501,Prefiero no decir,Mascotas,18-29
4502,Masculino,Desarrollo Personal,54-65
4503,Prefiero no decir,Deportes,30-41
4504,Prefiero no decir,"Salud, Deportes, Mascotas",54-65
4505,Masculino,"Mascotas, Bienestar Mental",54-65
4506,No Binario,"Salud, Deportes",18-29
4507,Femenino,Deportes,18-29
4508,Femenino,Desarrollo Personal,30-41
4509,Masculino,"Salud, Desarrollo Personal, Bienestar Mental",54-65
4510,Femenino,"Familia, Nutrición",42-53
4511,Prefiero no decir,"Familia, Mascotas, Deportes",54-65
4512,Masculino,"Mascotas, Bienestar Mental",18-29
4513,Prefiero no decir,"Desarrollo Personal, Salud, Mascotas",30-41
4514,Masculino,Salud,30-41
4515,Masculino,Bienestar Mental,18-29
4516,Prefiero no decir,Desarrollo Personal,18-29
4517,Femenino,"Mascotas, Desarrollo Personal, Nutrición",42-53
4518,No Binario,"Bienestar Mental, Familia",30-41
4519,Femenino,"Desarrollo Personal, Mascotas, Deportes",18-29
4520,Femenino,Bienestar Mental,18-29
4521,No Binario,Nutrición,18-29
4522,No Binario,"Mascotas, Familia, Bienestar Mental",18-29
4523,No Binario,"Familia, Nutrición",18-29
4524,Masculino,"Desarrollo Personal, Mascotas",42-53
4525,No Binario,Familia,42-53
4526,No Binario,Bienestar Mental,18-29
4527,No Binario,Desarrollo Personal,42-53
4528,Masculino,"Mascotas, Salud, Deportes",18-29
4529,No Binario,"Desarrollo Personal, Nutrición",54-65
4530,Prefiero no decir,"Desarrollo Personal, Nutrición",54-65
4531,No Binario,"Deportes, Desarrollo Personal",30-41
4532,Femenino,Salud,18-29
4533,Prefiero no decir,"Salud, Nutrición, Mascotas",30-41
4534,Prefiero no decir,"Mascotas, Familia, Salud",42-53
4535,Prefiero no decir,"Desarrollo Personal, Familia",18-29
4536,No Binario,Salud,42-53
4537,Femenino,"Bienestar Mental, Deportes",42-53
4538,Masculino,"Deportes, Nutrición",18-29
4539,Femenino,"Familia, Salud, Nutrición",30-41
4540,No Binario,"Deportes, Familia, Desarrollo Personal",30-41
4541,Masculino,Nutrición,54-65
4542,Prefiero no decir,"Mascotas, Bienestar Mental, Deportes",42-53
4543,Femenino,Familia,42-53
4544,Prefiero no decir,Mascotas,42-53
4545,Masculino,"Deportes, Bienestar Mental, Desarrollo Personal",30-41
4546,Femenino,Bienestar Mental,18-29
4547,Masculino,"Familia, Salud, Desarrollo Personal",54-65
4548,Femenino,"Mascotas, Desarrollo Personal, Familia",30-41
4549,Masculino,Salud,18-29
4550,Femenino,"Familia, Desarrollo Personal, Mascotas",42-53
4551,Femenino,"Nutrición, Desarrollo Personal, Familia",18-29
4552,Prefiero no decir,"Deportes, Desarrollo Personal, Mascotas",42-53
4553,Prefiero no decir,Nutrición,42-53
4554,No Binario,Mascotas,42-53
4555,Femenino,Nutrición,42-53
4556,Femenino,Mascotas,54-65
4557,Masculino,"Familia, Bienestar Mental, Mascotas",42-53
4558,Masculino,"Mascotas, Salud",18-29
4559,No Binario,Familia,18-29
4560,Masculino,"Bienestar Mental, Familia, Deportes",30-41
4561,Masculino,"Deportes, Desarrollo Personal, Familia",18-29
4562,Prefiero no decir,"Nutrición, Mascotas",18-29
4563,Prefiero no decir,"Mascotas, Salud",30-41
4564,Prefiero no decir,Desarrollo Personal,42-53
4565,No Binario,"Deportes, Familia",30-41
4566,Prefiero no decir,Mascotas,42-53
4567,Prefiero no decir,"Nutrición, Salud, Mascotas",42-53
4568,Masculino,Bienestar Mental,30-41
4569,Femenino,"Deportes, Nutrición",30-41
4570,No Binario,Nutrición,42-53
4571,Prefiero no decir,"Bienestar Mental, Desarrollo Personal",42-53
4572,Femenino,"Salud, Desarrollo Personal",54-65
4573,Masculino,"Mascotas, Nutrición",30-41
4574,No Binario,"Nutrición, Bienestar Mental",18-29
4575,Masculino,"Familia, Deportes, Desarrollo Personal",30-41
4576,No Binario,"Salud, Nutrición, Bienestar Mental",30-41
4577,No Binario,"Nutrición, Deportes, Desarrollo Personal",54-65
4578,Femenino,Bienestar Mental,54-65
4579,No Binario,Deportes,30-41
4580,Masculino,Mascotas,18-29
4581,Masculino,"Familia, Mascotas",18-29
4582,Prefiero no decir,"Salud, Desarrollo Personal",42-53
4583,Femenino,"Desarrollo Personal, Nutrición",30-41
4584,No Binario,"Salud, Deportes",30-41
4585,Prefiero no decir,"Nutrición, Mascotas",42-53
4586,No Binario,Deportes,42-53
4587,Prefiero no decir,"Bienestar Mental, Salud",54-65
4588,Femenino,Desarrollo Personal,30-41
4589,Prefiero no decir,Salud,30-41
4590,No Binario,"Desarrollo Personal, Bienestar Mental",54-65
4591,Femenino,"Deportes, Nutrición, Desarrollo Personal",42-53
4592,Femenino,"Bienestar Mental, Salud, Mascotas",30-41
4593,No Binario,"Deportes, Nutrición",54-65
